# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
46254at7147	Duplicated	ptg000176l	9704792	9734430	-	1528	351	https://www.orthodb.org/v10?query=46254at7147	solute carrier family 35 member F5
46254at7147	Duplicated	ptg000146l	1445068	1480598	-	1495	351	https://www.orthodb.org/v10?query=46254at7147	solute carrier family 35 member F5
23871at7147	Duplicated	ptg000474l	435556	473855	-	1911	375	https://www.orthodb.org/v10?query=23871at7147	Neurotransmitter-gated ion-channel
23871at7147	Duplicated	ptg000090l	5693133	5721486	-	1907	375	https://www.orthodb.org/v10?query=23871at7147	Neurotransmitter-gated ion-channel
19666at7147	Duplicated	ptg000397l	998099	1043786	-	1104	428	https://www.orthodb.org/v10?query=19666at7147	EGF-like domain
19666at7147	Duplicated	ptg000287l	2163079	2182890	+	1119	428	https://www.orthodb.org/v10?query=19666at7147	EGF-like domain
2092at7147	Duplicated	ptg000117l	3582029	3622788	+	5847	1067	https://www.orthodb.org/v10?query=2092at7147	zinc finger SWIM domain-containing protein 8
2092at7147	Duplicated	ptg000045l	3605284	3646752	+	5850	1067	https://www.orthodb.org/v10?query=2092at7147	zinc finger SWIM domain-containing protein 8
20252at7147	Duplicated	ptg000600l	1671475	1769965	+	3928	505	https://www.orthodb.org/v10?query=20252at7147	Zinc finger C2H2 superfamily
20252at7147	Duplicated	ptg000572l	968733	1066344	-	3929	497	https://www.orthodb.org/v10?query=20252at7147	Zinc finger C2H2 superfamily
69738at7147	Complete	ptg000025l	2110169	2128375	+	462	143	https://www.orthodb.org/v10?query=69738at7147	uncharacterized protein LOC108025206
17957at7147	Duplicated	ptg000312l	913960	953919	+	2096	474	https://www.orthodb.org/v10?query=17957at7147	Cytochrome P450
17957at7147	Duplicated	ptg000034l	2914754	2955940	-	2096	474	https://www.orthodb.org/v10?query=17957at7147	Cytochrome P450
19956at7147	Duplicated	ptg000578l	64222	144370	-	2368	377	https://www.orthodb.org/v10?query=19956at7147	Zinc finger, RING-type
19956at7147	Duplicated	ptg000298l	2452919	2544749	+	2352	377	https://www.orthodb.org/v10?query=19956at7147	Zinc finger, RING-type
16541at7147	Duplicated	ptg000196l	9942540	9956272	+	2224	623	https://www.orthodb.org/v10?query=16541at7147	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1
16541at7147	Duplicated	ptg000017l	4354507	4363665	-	2223	623	https://www.orthodb.org/v10?query=16541at7147	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1
1017at7147	Duplicated	ptg000196l	10967924	10997177	-	6795	1850	https://www.orthodb.org/v10?query=1017at7147	SHARP, RNA recognition motif 2
1017at7147	Duplicated	ptg000017l	3335220	3370065	+	6688	1808	https://www.orthodb.org/v10?query=1017at7147	SHARP, RNA recognition motif 2
13969at7147	Duplicated	ptg000032l	4358324	4374846	+	1756	482	https://www.orthodb.org/v10?query=13969at7147	SNF2-related, N-terminal domain
13969at7147	Duplicated	ptg000139l	3647959	3664762	-	1770	482	https://www.orthodb.org/v10?query=13969at7147	SNF2-related, N-terminal domain
74801at7147	Duplicated	ptg000169l	5895163	5895660	+	464	104	https://www.orthodb.org/v10?query=74801at7147	Ribonuclease P/MRP protein subunit POP5
74801at7147	Duplicated	ptg000043l	4033252	4033749	+	460	105	https://www.orthodb.org/v10?query=74801at7147	Ribonuclease P/MRP protein subunit POP5
35225at7147	Duplicated	ptg000647l	1088856	1089996	-	1198	307	https://www.orthodb.org/v10?query=35225at7147	Phosphoserine aminotransferase
35225at7147	Duplicated	ptg000619l	175711	176839	+	1197	307	https://www.orthodb.org/v10?query=35225at7147	Phosphoserine aminotransferase
61733at7147	Duplicated	ptg000013l	1113903	1114373	+	606	126	https://www.orthodb.org/v10?query=61733at7147	39S ribosomal protein L51, mitochondrial
61733at7147	Duplicated	ptg000165l	3493122	3493592	-	606	126	https://www.orthodb.org/v10?query=61733at7147	39S ribosomal protein L51, mitochondrial
31739at7147	Duplicated	ptg000182l	5372501	5373695	+	1457	341	https://www.orthodb.org/v10?query=31739at7147	Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain superfamily
31739at7147	Duplicated	ptg000142l	592234	593428	+	1457	341	https://www.orthodb.org/v10?query=31739at7147	Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain superfamily
66841at7147	Duplicated	ptg000048l	486920	539976	-	686	135	https://www.orthodb.org/v10?query=66841at7147	transmembrane protein 35
66841at7147	Duplicated	ptg000097l	9953252	10005728	-	680	135	https://www.orthodb.org/v10?query=66841at7147	transmembrane protein 35
21186at7147	Duplicated	ptg000097l	21012682	21088169	-	2434	637	https://www.orthodb.org/v10?query=21186at7147	SH2 domain
21186at7147	Duplicated	ptg000367l	77723	157550	+	2364	629	https://www.orthodb.org/v10?query=21186at7147	SH2 domain
17392at7147	Duplicated	ptg000557l	883870	952263	-	1889	307	https://www.orthodb.org/v10?query=17392at7147	Polypeptide N-acetylgalactosaminyltransferase
17392at7147	Duplicated	ptg000011l	2802606	2866833	-	1889	307	https://www.orthodb.org/v10?query=17392at7147	Polypeptide N-acetylgalactosaminyltransferase
3831at7147	Duplicated	ptg000545l	1407787	1418708	-	4138	786	https://www.orthodb.org/v10?query=3831at7147	FERM domain
3831at7147	Duplicated	ptg000322l	302953	307092	+	4124	786	https://www.orthodb.org/v10?query=3831at7147	FERM domain
6011at7147	Duplicated	ptg000122l	6305294	6315218	+	3770	810	https://www.orthodb.org/v10?query=6011at7147	Dynamin
6011at7147	Duplicated	ptg000338l	5102760	5122198	+	3767	810	https://www.orthodb.org/v10?query=6011at7147	Dynamin
32082at7147	Duplicated	ptg000216l	2160834	2206223	-	1730	326	https://www.orthodb.org/v10?query=32082at7147	Neurotransmitter-gated ion-channel
32082at7147	Duplicated	ptg000021l	3721600	3757300	-	1730	326	https://www.orthodb.org/v10?query=32082at7147	Neurotransmitter-gated ion-channel
38430at7147	Duplicated	ptg000522l	193515	207225	-	1171	300	https://www.orthodb.org/v10?query=38430at7147	twinfilin
38430at7147	Duplicated	ptg000205l	397188	416281	+	1174	300	https://www.orthodb.org/v10?query=38430at7147	twinfilin
64694at7147	Duplicated	ptg000025l	3608278	3628265	-	722	184	https://www.orthodb.org/v10?query=64694at7147	Defective in cullin neddylation protein
64694at7147	Duplicated	ptg000247l	591992	625742	+	722	184	https://www.orthodb.org/v10?query=64694at7147	Defective in cullin neddylation protein
25671at7147	Duplicated	ptg000255l	1511348	1521992	+	2941	478	https://www.orthodb.org/v10?query=25671at7147	D-glucuronyl C5-epimerase
25671at7147	Duplicated	ptg000080l	1122660	1131226	-	2941	478	https://www.orthodb.org/v10?query=25671at7147	D-glucuronyl C5-epimerase
61651at7147	Duplicated	ptg000249l	2917698	2919104	+	804	188	https://www.orthodb.org/v10?query=61651at7147	Mediator of RNA polymerase II transcription subunit 4
61651at7147	Duplicated	ptg000397l	3836982	3837831	+	772	188	https://www.orthodb.org/v10?query=61651at7147	Mediator of RNA polymerase II transcription subunit 4
62714at7147	Duplicated	ptg000050l	2071276	2071765	-	681	143	https://www.orthodb.org/v10?query=62714at7147	RNA-binding protein 8A
62714at7147	Duplicated	ptg000135l	2177631	2178120	-	681	143	https://www.orthodb.org/v10?query=62714at7147	RNA-binding protein 8A
42517at7147	Duplicated	ptg000326l	224741	227948	+	1476	369	https://www.orthodb.org/v10?query=42517at7147	PDZ domain
42517at7147	Duplicated	ptg000262l	3927256	3930281	-	1467	370	https://www.orthodb.org/v10?query=42517at7147	PDZ domain
15427at7147	Duplicated	ptg000252l	7631080	7645498	+	2543	530	https://www.orthodb.org/v10?query=15427at7147	bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase
15427at7147	Duplicated	ptg000084l	5771966	5792436	-	2543	530	https://www.orthodb.org/v10?query=15427at7147	bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase
74414at7147	Duplicated	ptg000232l	3061452	3062581	-	860	203	https://www.orthodb.org/v10?query=74414at7147	High mobility group box domain
74414at7147	Duplicated	ptg000651l	725455	726599	+	850	203	https://www.orthodb.org/v10?query=74414at7147	High mobility group box domain
6155at7147	Duplicated	ptg000756l	212906	234312	-	4004	860	https://www.orthodb.org/v10?query=6155at7147	Alanyl-tRNA synthetase
6155at7147	Duplicated	ptg000380l	2778517	2788148	-	3999	860	https://www.orthodb.org/v10?query=6155at7147	Alanyl-tRNA synthetase
36707at7147	Complete	ptg000237l	2677335	2679009	+	1072	274	https://www.orthodb.org/v10?query=36707at7147	Pleckstrin homology domain
58555at7147	Duplicated	ptg000354l	1361019	1361550	-	702	166	https://www.orthodb.org/v10?query=58555at7147	Ribosomal protein L17
58555at7147	Duplicated	ptg000124l	2199306	2199837	+	701	166	https://www.orthodb.org/v10?query=58555at7147	Ribosomal protein L17
58630at7147	Duplicated	ptg000169l	20368362	20432524	+	377	92	https://www.orthodb.org/v10?query=58630at7147	uncharacterized protein LOC108065206
58630at7147	Duplicated	ptg000038l	9509868	9564699	-	377	92	https://www.orthodb.org/v10?query=58630at7147	uncharacterized protein LOC108065206
69175at7147	Duplicated	ptg000298l	3784623	3800032	-	554	104	https://www.orthodb.org/v10?query=69175at7147	transcription elongation factor B polypeptide 1
69175at7147	Duplicated	ptg000425l	1181255	1192115	-	554	104	https://www.orthodb.org/v10?query=69175at7147	transcription elongation factor B polypeptide 1
62374at7147	Duplicated	ptg000314l	3907747	3934968	-	763	124	https://www.orthodb.org/v10?query=62374at7147	Microtubule-associated protein 1S
62374at7147	Duplicated	ptg000597l	2572786	2588783	+	758	124	https://www.orthodb.org/v10?query=62374at7147	Microtubule-associated protein 1S
57630at7147	Duplicated	ptg000390l	1824020	1887431	+	1920	199	https://www.orthodb.org/v10?query=57630at7147	Haemolymph juvenile hormone binding protein
57630at7147	Duplicated	ptg000225l	1974207	2057533	-	1890	199	https://www.orthodb.org/v10?query=57630at7147	Haemolymph juvenile hormone binding protein
64099at7147	Complete	ptg000252l	12682852	12683340	-	712	133	https://www.orthodb.org/v10?query=64099at7147	thioredoxin-like protein 4A
52479at7147	Duplicated	ptg000239l	3926617	4022567	+	1358	186	https://www.orthodb.org/v10?query=52479at7147	Glutathione S-transferase
52479at7147	Duplicated	ptg000424l	902478	1018520	+	1351	186	https://www.orthodb.org/v10?query=52479at7147	Glutathione S-transferase
27431at7147	Duplicated	ptg000169l	28766880	28780521	-	1957	433	https://www.orthodb.org/v10?query=27431at7147	Receptor protein serine/threonine kinase
27431at7147	Duplicated	ptg000038l	999509	1013761	+	1954	433	https://www.orthodb.org/v10?query=27431at7147	Receptor protein serine/threonine kinase
52551at7147	Duplicated	ptg000411l	375462	406255	-	654	178	https://www.orthodb.org/v10?query=52551at7147	Vesicle-associated membrane protein/synaptobrevin-binding protein
52551at7147	Duplicated	ptg000140l	805071	846821	+	649	178	https://www.orthodb.org/v10?query=52551at7147	Vesicle-associated membrane protein/synaptobrevin-binding protein
60232at7147	Duplicated	ptg000144l	3326114	3351365	-	768	145	https://www.orthodb.org/v10?query=60232at7147	Small GTPase superfamily, ARF/SAR type
60232at7147	Duplicated	ptg000051l	921814	934717	+	768	145	https://www.orthodb.org/v10?query=60232at7147	Small GTPase superfamily, ARF/SAR type
13606at7147	Duplicated	ptg000129l	1038325	1052219	+	3719	631	https://www.orthodb.org/v10?query=13606at7147	protein HID1
13606at7147	Duplicated	ptg000234l	4957815	4993779	+	3703	631	https://www.orthodb.org/v10?query=13606at7147	protein HID1
54335at7147	Duplicated	ptg000017l	18206077	18207233	-	867	182	https://www.orthodb.org/v10?query=54335at7147	TATA-box binding protein
54335at7147	Duplicated	ptg000119l	2162795	2163577	-	846	182	https://www.orthodb.org/v10?query=54335at7147	TATA-box binding protein
56194at7147	Duplicated	ptg000232l	4161956	4162661	+	592	211	https://www.orthodb.org/v10?query=56194at7147	exosome complex component RRP41
56194at7147	Duplicated	ptg000590l	396996	397701	+	592	211	https://www.orthodb.org/v10?query=56194at7147	exosome complex component RRP41
65313at7147	Duplicated	ptg000452l	1528278	1529277	+	604	140	https://www.orthodb.org/v10?query=65313at7147	pre-rRNA-processing protein TSR2 homolog
65313at7147	Duplicated	ptg000212l	809793	810592	-	602	140	https://www.orthodb.org/v10?query=65313at7147	pre-rRNA-processing protein TSR2 homolog
23902at7147	Duplicated	ptg000004l	6997203	7009930	-	1823	348	https://www.orthodb.org/v10?query=23902at7147	alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
23902at7147	Duplicated	ptg000203l	136137	152561	+	1821	348	https://www.orthodb.org/v10?query=23902at7147	alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
31237at7147	Duplicated	ptg000639l	98416	99848	-	1508	333	https://www.orthodb.org/v10?query=31237at7147	Innexin
31237at7147	Duplicated	ptg000544l	495772	497204	-	1506	333	https://www.orthodb.org/v10?query=31237at7147	Innexin
14508at7147	Duplicated	ptg000022l	2390960	2416818	-	3274	650	https://www.orthodb.org/v10?query=14508at7147	Polyribonucleotide nucleotidyltransferase, RNA-binding domain
14508at7147	Duplicated	ptg000157l	5756986	5779004	-	3264	650	https://www.orthodb.org/v10?query=14508at7147	Polyribonucleotide nucleotidyltransferase, RNA-binding domain
53499at7147	Duplicated	ptg000279l	1252375	1415846	+	1042	161	https://www.orthodb.org/v10?query=53499at7147	SH2 domain
53499at7147	Duplicated	ptg000503l	432099	605993	-	1042	161	https://www.orthodb.org/v10?query=53499at7147	SH2 domain
39687at7147	Complete	ptg000242l	2840816	2852376	+	1204	270	https://www.orthodb.org/v10?query=39687at7147	UbiA prenyltransferase domain-containing protein 1
6861at7147	Duplicated	ptg000117l	3911172	4133509	-	3122	772	https://www.orthodb.org/v10?query=6861at7147	Dbl homology (DH) domain
6861at7147	Duplicated	ptg000045l	3924051	4068330	-	3140	772	https://www.orthodb.org/v10?query=6861at7147	Dbl homology (DH) domain
63685at7147	Duplicated	ptg000438l	1022754	1033163	+	712	132	https://www.orthodb.org/v10?query=63685at7147	ORM1-like protein
63685at7147	Duplicated	ptg000088l	3286342	3299945	+	706	132	https://www.orthodb.org/v10?query=63685at7147	ORM1-like protein
26948at7147	Duplicated	ptg000585l	41997	58715	-	1107	226	https://www.orthodb.org/v10?query=26948at7147	Zinc finger C2H2 superfamily
26948at7147	Duplicated	ptg000464l	153434	167960	-	1111	223	https://www.orthodb.org/v10?query=26948at7147	Zinc finger C2H2 superfamily
59482at7147	Duplicated	ptg000161l	1559513	1566461	-	864	145	https://www.orthodb.org/v10?query=59482at7147	60S ribosomal protein L18a
59482at7147	Duplicated	ptg000460l	329740	334954	+	864	145	https://www.orthodb.org/v10?query=59482at7147	60S ribosomal protein L18a
30000at7147	Duplicated	ptg000419l	1800738	1803471	+	1786	199	https://www.orthodb.org/v10?query=30000at7147	Zinc finger C2H2 superfamily
30000at7147	Duplicated	ptg000041l	4540164	4542897	-	1790	199	https://www.orthodb.org/v10?query=30000at7147	Zinc finger C2H2 superfamily
30773at7147	Duplicated	ptg000647l	460059	469445	-	1959	314	https://www.orthodb.org/v10?query=30773at7147	Presenilin
30773at7147	Duplicated	ptg000619l	836600	852889	+	1921	314	https://www.orthodb.org/v10?query=30773at7147	Presenilin
39086at7147	Duplicated	ptg000103l	1320056	1371358	-	1528	276	https://www.orthodb.org/v10?query=39086at7147	protein N-terminal asparagine amidohydrolase isoform X2
39086at7147	Duplicated	ptg000120l	2254209	2276489	-	1528	276	https://www.orthodb.org/v10?query=39086at7147	protein N-terminal asparagine amidohydrolase isoform X2
2232at7147	Duplicated	ptg000165l	7761458	7884427	+	5438	1056	https://www.orthodb.org/v10?query=2232at7147	carboxypeptidase D isoform X1
2232at7147	Duplicated	ptg000151l	3130925	3232350	+	5407	1046	https://www.orthodb.org/v10?query=2232at7147	carboxypeptidase D isoform X1
50918at7147	Duplicated	ptg000158l	681615	683133	-	1250	279	https://www.orthodb.org/v10?query=50918at7147	evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial
50918at7147	Duplicated	ptg000341l	593024	594545	-	1248	279	https://www.orthodb.org/v10?query=50918at7147	evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial
4853at7147	Duplicated	ptg000506l	214403	227928	-	3931	891	https://www.orthodb.org/v10?query=4853at7147	dynactin subunit 1
4853at7147	Duplicated	ptg000259l	983827	992799	-	3927	891	https://www.orthodb.org/v10?query=4853at7147	dynactin subunit 1
65579at7147	Duplicated	ptg000272l	441406	441963	-	642	132	https://www.orthodb.org/v10?query=65579at7147	protein Dr1
65579at7147	Duplicated	ptg000586l	461927	462484	-	638	132	https://www.orthodb.org/v10?query=65579at7147	protein Dr1
14801at7147	Duplicated	ptg000185l	112917	151184	-	2415	570	https://www.orthodb.org/v10?query=14801at7147	Zinc finger C2H2 superfamily
14801at7147	Duplicated	ptg000286l	3828744	3861024	+	2341	570	https://www.orthodb.org/v10?query=14801at7147	Zinc finger C2H2 superfamily
2200at7147	Duplicated	ptg000201l	3015316	3041290	-	5668	1175	https://www.orthodb.org/v10?query=2200at7147	DNA-directed RNA polymerase subunit
2200at7147	Duplicated	ptg000097l	7754841	7797697	+	5630	1175	https://www.orthodb.org/v10?query=2200at7147	DNA-directed RNA polymerase subunit
41978at7147	Duplicated	ptg000216l	564377	582274	-	2155	364	https://www.orthodb.org/v10?query=41978at7147	Ankyrin repeat-containing domain
41978at7147	Duplicated	ptg000021l	2172521	2189269	-	2139	364	https://www.orthodb.org/v10?query=41978at7147	Ankyrin repeat-containing domain
10627at7147	Duplicated	ptg000601l	1057956	1072632	+	3437	597	https://www.orthodb.org/v10?query=10627at7147	NADH:ubiquinone oxidoreductase, subunit G
