Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
45612at7147	Single	ptg000102l_1	11920181	11966829	-	1427	323	0.5931	0.9633333333333334	0	45612at7147_1	11966607_11966829_-|11966439_11966518_-|11927861_11928053_-|11920549_11921174_-|11920182_11920484_-
62833at7147	Duplicated	ptg000069l_1	375798	376843	-	865	221	0.6014	0.8622754491017964	0	62833at7147_8	376746_376843_-|376564_376678_-|376344_376498_-|375799_376282_-
62833at7147	Duplicated	ptg000390l_1	5489385	5490435	-	865	221	0.6014	0.8622754491017964	0	62833at7147_8	5490338_5490435_-|5490156_5490270_-|5489931_5490085_-|5489386_5489869_-
45179at7147	Single	ptg000117l_1	4768510	4780001	+	685	264	0.3043	0.9621621621621622	0	45179at7147_3	4768511_4768574_+|4768642_4769723_+|4769997_4770179_+|4778828_4779594_+|4779908_4780001_+
32573at7147	Duplicated	ptg000325l_1	2187481	2198058	+	1814	460	0.5466	0.9684499314128944	0	32573at7147_3	2187482_2188530_+|2197173_2198058_+
32573at7147	Duplicated	ptg000146l_1	3035809	3058690	+	1814	460	0.5466	0.9684499314128944	0	32573at7147_3	3035810_3036858_+|3057805_3058690_+
44097at7147	Single	ptg000308l_1	2419084	2420341	+	1238	336	0.59	0.9670588235294117	0	44097at7147_5	2419085_2420341_+
42524at7147	Single	ptg000455l_1	2149925	2165245	+	1614	300	0.7488	0.44391971664698937	0	42524at7147_6	2149926_2150429_+|2163909_2164031_+|2164551_2165074_+|2165134_2165245_+
47762at7147	Duplicated	ptg000023l_1	476571	477680	+	1202	273	0.7174	0.9698795180722891	0	47762at7147_0	476572_476644_+|476724_477389_+|477454_477680_+
47762at7147	Duplicated	ptg000316l_1	7701218	7702327	+	1199	273	0.7143	0.9698795180722891	0	47762at7147_0	7701219_7701291_+|7701371_7702036_+|7702101_7702327_+
53356at7147	Single	ptg000224l_1	281181	281951	+	844	182	0.7826	0.9452054794520548	0	53356at7147_1	281182_281226_+|281324_281523_+|281582_281951_+
29352at7147	Single	ptg000001l_1	8469167	8523963	-	1036	303	0.4176	0.8948863636363636	0	29352at7147_4	8523739_8523963_-|8483950_8484355_-|8470415_8470655_-|8470111_8470350_-|8469871_8470045_-|8469168_8469311_-
4233at7147	Single	ptg000256l_1	475904	486413	+	4408	1046	0.6617	0.8516405135520685	0	4233at7147_0	475905_476730_+|482837_485103_+|485867_486269_+|486331_486413_+
74524at7147	Single	ptg000064l_1	2555137	2555859	-	526	175	0.5091	0.908695652173913	0	74524at7147_5	2555622_2555859_-|2555138_2555559_-
30068at7147	Single	ptg000047l_1	4998980	5000211	+	1270	334	0.6224	1.0	0	30068at7147_1	4998981_4999442_+|4999507_5000211_+
762at7147	Single	ptg000455l_1	373407	393757	+	8706	2025	0.6777	0.9962484368486869	0	762at7147_0	373408_373608_+|373675_373815_+|382709_383304_+|383372_383624_+|384196_384993_+|385302_386087_+|386215_387342_+|387405_387602_+|388409_389721_+|390171_391050_+|392177_392722_+|392786_392908_+|393345_393603_+|393666_393757_+
22386at7147	Single	ptg000053l_1	1638874	1689554	+	1675	219	0.5751	1.0	0	22386at7147_4	1638875_1638994_+|1659987_1660320_+|1660386_1661073_+|1688835_1689554_+
64495at7147	Single	ptg000125l_1	4519011	4521756	+	1085	269	0.6088	0.9296187683284457	0	64495at7147_4	4519012_4519476_+|4521286_4521756_+
17576at7147	Single	ptg000302l_1	2343346	2344888	+	1839	437	0.6673	1.0	0	17576at7147_2	2343347_2344888_+
29239at7147	Single	ptg000105l_1	825016	826702	+	2200	437	0.7308	1.0	0	29239at7147_3	825017_826702_+
66091at7147	Single	ptg000217l_1	5716444	5742263	-	1382	447	0.4282	0.9985855728429985	0	66091at7147_9	5742059_5742263_-|5741687_5741984_-|5739719_5740910_-|5716445_5716840_-
44177at7147	Duplicated	ptg000142l_1	7626746	7698567	+	1179	208	0.8893	0.9457364341085271	0	44177at7147_4	7626747_7626788_+|7651152_7651263_+|7651335_7651486_+|7681061_7681170_+|7681246_7681425_+|7698432_7698567_+
44177at7147	Duplicated	ptg000243l_1	2808287	2846309	-	1150	208	0.8036	0.9767441860465116	0	44177at7147_4	2846256_2846309_-|2825333_2825444_-|2825110_2825261_-|2808898_2809256_-|2808288_2808423_-
61379at7147	Duplicated	ptg000045l_1	11464833	11465901	-	664	238	0.403	0.9940476190476191	0	61379at7147_6	11465832_11465901_-|11464834_11465765_-
61379at7147	Duplicated	ptg000045l_1	11458702	11459770	+	664	238	0.403	0.9940476190476191	0	61379at7147_6	11458703_11458772_+|11458839_11459770_+
61379at7147	Duplicated	ptg000170l_1	6420967	6422039	+	646	238	0.3971	0.9940476190476191	0	61379at7147_6	6420968_6421037_+|6421108_6422039_+
25282at7147	Single	ptg000117l_1	7846408	7890097	-	1314	274	0.5045	0.9487632508833922	0	25282at7147_4	7889839_7890097_-|7876345_7876491_-|7869355_7869467_-|7856762_7856953_-|7856638_7856696_-|7847415_7847582_-|7847223_7847334_-|7847003_7847110_-|7846665_7846930_-|7846409_7846580_-
38000at7147	Single	ptg000049l_1	4970307	4973371	-	1014	268	0.55	0.8368794326241135	0	38000at7147_5	4973159_4973371_-|4972932_4973089_-|4972634_4972864_-|4972276_4972562_-|4970308_4970423_-
1519at7147	Single	ptg000316l_1	4575900	4586732	-	11913	1366	0.9555	1.0	0	1519at7147_2	4586703_4586732_-|4585846_4586600_-|4579899_4582509_-|4578345_4579841_-|4575901_4578282_-
27263at7147	Single	ptg000093l_1	1872747	1915515	+	2626	437	0.9961	1.0	0	27263at7147_5	1872748_1872813_+|1872887_1873042_+|1884812_1884970_+|1898297_1898423_+|1898890_1899030_+|1909470_1909654_+|1909775_1910158_+|1914886_1915089_+|1915408_1915515_+
17231at7147	Single	ptg000064l_1	3412046	3414043	+	2076	477	0.6388	0.9888712241653418	0	17231at7147_4	3412047_3413683_+|3413746_3413911_+|3413978_3414043_+
2164at7147	Single	ptg000316l_1	5364141	5370472	+	4174	783	0.5338	0.9369627507163324	0	2164at7147_9	5364142_5364422_+|5364481_5365665_+|5367281_5367381_+|5367444_5370472_+
39384at7147	Single	ptg000070l_1	3801452	3833037	-	859	165	0.4896	0.9947780678851175	0	39384at7147_3	3832990_3833037_-|3832778_3832893_-|3821260_3821474_-|3801453_3802126_-
42337at7147	Single	ptg000032l_1	15247204	15349087	+	2322	288	0.5937	0.9863945578231292	0	42337at7147_0	15247205_15247320_+|15256768_15257248_+|15257593_15257954_+|15309129_15309321_+|15335000_15335693_+|15348734_15348902_+|15348973_15349087_+
24824at7147	Single	ptg000049l_1	4913015	4917365	+	1793	421	0.6461	0.9793621013133208	0	24824at7147_5	4913016_4913249_+|4914761_4915948_+|4917210_4917365_+
25963at7147	Single	ptg000158l_1	7277215	7335404	-	1754	401	0.6447	1.0	0	25963at7147_4	7335330_7335404_-|7288287_7288411_-|7287942_7288081_-|7286364_7286747_-|7278261_7278416_-|7278019_7278184_-|7277797_7277951_-|7277501_7277732_-|7277216_7277421_-
8037at7147	Single	ptg000075l_1	12090776	12115447	+	2140	822	0.474	0.9493927125506073	0	8037at7147_8	12090777_12091718_+|12113585_12115447_+
18017at7147	Single	ptg000193l_1	5701133	5713425	+	1943	700	0.4667	0.9918319719953326	0	18017at7147_4	5701134_5701266_+|5701346_5701528_+|5701601_5701741_+|5701804_5701923_+|5702053_5703949_+|5713359_5713425_+
1898at7147	Single	ptg000256l_1	1006905	1064716	-	4985	1273	0.5195	1.0	0	1898at7147_4	1064499_1064716_-|1032399_1032628_-|1032125_1032279_-|1031844_1032047_-|1028104_1028354_-|1026363_1028042_-|1016455_1016566_-|1016267_1016395_-|1015011_1016206_-|1006906_1008121_-
41330at7147	Single	ptg000218l_1	5200990	5202394	+	1312	364	0.5593	0.9034749034749034	0	41330at7147_7	5200991_5202394_+
1539at7147	Single	ptg000075l_1	13461344	13486573	-	5771	1233	0.7328	1.0	0	1539at7147_7	13486437_13486573_-|13477424_13478400_-|13477116_13477361_-|13476367_13476873_-|13476196_13476310_-|13475962_13476122_-|13475680_13475774_-|13475550_13475616_-|13475236_13475316_-|13467673_13467771_-|13463569_13463723_-|13462112_13463506_-|13461748_13461874_-|13461345_13461685_-
16806at7147	Duplicated	ptg000200l_1	443608	461783	+	2064	795	0.4298	1.0	0	16806at7147_0	443609_443696_+|443762_444495_+|459530_461215_+|461335_461502_+|461583_461783_+
16806at7147	Duplicated	ptg000132l_1	9927593	9952248	+	2065	794	0.4287	1.0	0	16806at7147_0	9927594_9927681_+|9927748_9928481_+|9949488_9951173_+|9951289_9951456_+|9952048_9952248_+
72383at7147	Single	ptg000200l_1	3573183	3573633	+	414	114	0.5395	0.8491620111731844	0	72383at7147_3	3573184_3573633_+
55717at7147	Duplicated	ptg000043l_1	1196508	1197423	+	847	263	0.5443	0.9214501510574018	0	55717at7147_0	1196509_1197423_+
55717at7147	Duplicated	ptg000086l_1	1284013	1284928	+	846	263	0.541	0.9214501510574018	0	55717at7147_0	1284014_1284928_+
49833at7147	Single	ptg000075l_1	4935249	4936089	-	1159	229	0.8071	1.0	0	49833at7147_1	4935250_4936089_-
10350at7147	Single	ptg000308l_1	1089184	1179079	-	2462	646	0.438	0.9577368779822768	0	10350at7147_3	1178787_1179079_-|1164915_1165153_-|1154301_1155600_-|1154055_1154236_-|1127961_1128030_-|1121689_1121839_-|1119317_1119615_-|1117181_1117349_-|1111343_1111511_-|1110916_1111284_-|1110699_1110851_-|1110420_1110545_-|1089397_1089528_-|1089185_1089314_-
60700at7147	Single	ptg000005l_1	8164801	8176807	-	939	213	0.7137	1.0	0	60700at7147_0	8176682_8176807_-|8166162_8166213_-|8165895_8166085_-|8164802_8165173_-
38799at7147	Single	ptg000255l_1	1358752	1393221	-	1017	281	0.4424	0.8653846153846154	0	38799at7147_6	1392392_1393221_-|1392110_1392165_-|1391494_1391676_-|1367478_1367644_-|1358753_1359046_-
22326at7147	Duplicated	ptg000167l_1	857335	873458	+	2040	453	0.682	0.9863945578231292	0	22326at7147_1	857336_857419_+|857497_857705_+|857765_858230_+|858518_858936_+|858999_859204_+|859273_859478_+|873294_873458_+
22326at7147	Duplicated	ptg000025l_1	8932080	8938833	+	1979	453	0.6365	0.9863945578231292	0	22326at7147_1	8932081_8932164_+|8932242_8932450_+|8932514_8932979_+|8933494_8934450_+|8938669_8938833_+
46700at7147	Single	ptg000041l_1	14815936	14816920	+	642	256	0.462	1.0	0	46700at7147_3	14815937_14816721_+|14816797_14816920_+
62527at7147	Single	ptg000149l_1	2289581	2290371	-	667	162	0.5732	0.985981308411215	0	62527at7147_2	2290322_2290371_-|2289582_2290248_-
31118at7147	Single	ptg000286l_1	1915832	1926186	-	1021	267	0.5286	0.9586776859504132	0	31118at7147_6	1926031_1926186_-|1916513_1916782_-|1915833_1916447_-
20155at7147	Single	ptg000330l_1	2739356	2742593	-	1055	273	0.4058	0.9916805324459235	0	20155at7147_0	2742430_2742593_-|2741743_2742364_-|2740155_2740455_-|2739357_2740071_-
24325at7147	Single	ptg000142l_1	964163	965912	+	2136	406	0.804	0.9882583170254403	0	24325at7147_0	964164_964789_+|965030_965912_+
12214at7147	Single	ptg000563l_1	254154	255694	-	1061	250	0.503	0.9839080459770115	0	12214at7147_3	254459_255694_-|254155_254388_-
967at7147	Single	ptg000142l_1	862421	873518	-	9058	1774	0.8293	1.0	0	967at7147_1	871558_873518_-|870084_870357_-|864026_867161_-|863014_863616_-|862422_862762_-
7426at7147	Single	ptg000054l_1	981862	984825	+	3399	803	0.6636	0.9242125984251969	0	7426at7147_8	981863_981965_+|982040_984825_+
29366at7147	Duplicated	ptg000361l_1	3367862	3409332	+	1863	467	0.4841	1.0	0	29366at7147_5	3367863_3367902_+|3368108_3368202_+|3387517_3388693_+|3396079_3396728_+|3396792_3396988_+|3409109_3409213_+|3409275_3409332_+
29366at7147	Duplicated	ptg000089l_1	8233600	8318700	-	1830	467	0.4775	1.0	0	29366at7147_5	8318661_8318700_-|8318360_8318454_-|8276838_8278055_-|8265208_8265774_-|8264948_8265144_-|8233601_8233832_-
52235at7147	Duplicated	ptg000133l_1	3847037	3857193	-	769	189	0.6552	0.9705882352941176	0	52235at7147_3	3857158_3857193_-|3856612_3857092_-|3847038_3847189_-
52235at7147	Duplicated	ptg000374l_1	4729682	4743027	-	767	189	0.6552	0.9705882352941176	0	52235at7147_3	4742992_4743027_-|4742447_4742927_-|4729683_4729834_-
28130at7147	Single	ptg000002l_1	9413332	9426385	+	1271	426	0.4288	0.9703588143525741	0	28130at7147_0	9413333_9414214_+|9425357_9426385_+
3067at7147	Duplicated	ptg000363l_1	653967	698707	-	5230	927	0.7855	0.994161801501251	0	3067at7147_6	698589_698707_-|692033_692321_-|691437_691970_-|678903_678986_-|678447_678800_-|678209_678388_-|676895_678151_-|676592_676834_-|665433_665553_-|665145_665364_-|664864_665077_-|653968_654069_-
3067at7147	Duplicated	ptg000011l_1	2330297	2367927	-	5230	927	0.7855	0.994161801501251	0	3067at7147_6	2367809_2367927_-|2360211_2360499_-|2359615_2360148_-|2348505_2348588_-|2348043_2348396_-|2347803_2347982_-|2346488_2347744_-|2346185_2346427_-|2335405_2335525_-|2335107_2335326_-|2334834_2335047_-|2330298_2330399_-
56472at7147	Single	ptg000193l_1	7747955	7749210	-	981	249	0.5648	0.9884726224783862	0	56472at7147_6	7749124_7749210_-|7748807_7749015_-|7748126_7748744_-|7747956_7748063_-
33162at7147	Single	ptg000010l_1	1698711	1720693	-	1277	313	0.6276	1.0	0	33162at7147_3	1720606_1720693_-|1720378_1720536_-|1720111_1720318_-|1719655_1720016_-|1698913_1699114_-|1698712_1698844_-
46985at7147	Single	ptg000300l_1	2817223	2838995	-	1173	216	0.7976	0.8537414965986394	0	46985at7147_0	2838311_2838995_-|2817224_2817294_-
36721at7147	Duplicated	ptg000024l_1	1245349	1280353	+	2090	304	0.9949	1.0	0	36721at7147_0	1245350_1245384_+|1277283_1277719_+|1279638_1280353_+
36721at7147	Duplicated	ptg000156l_1	1006442	1037449	+	2082	304	0.9899	1.0	0	36721at7147_0	1006443_1006477_+|1033004_1033440_+|1036734_1037449_+
44741at7147	Single	ptg000337l_1	2005523	2023452	-	495	176	0.3536	0.9594272076372315	0	44741at7147_5	2023229_2023452_-|2022832_2023162_-|2009767_2009847_-|2005524_2006030_-
29083at7147	Single	ptg000117l_1	9415225	9433706	+	1091	371	0.5118	1.0	0	29083at7147_2	9415226_9415611_+|9430196_9430433_+|9430677_9430868_+|9433110_9433426_+|9433499_9433706_+
59777at7147	Single	ptg000043l_1	5929702	5930864	-	815	194	0.7548	1.0	0	59777at7147_2	5930754_5930864_-|5930130_5930529_-|5929703_5929803_-
37414at7147	Single	ptg000029l_1	2064504	2083358	+	684	279	0.3717	0.9979338842975206	0	37414at7147_0	2064505_2064759_+|2064895_2065087_+|2082561_2082724_+|2082789_2083358_+
16368at7147	Single	ptg000074l_1	7048377	7050129	+	1948	457	0.6023	0.9933333333333333	0	16368at7147_6	7048378_7050129_+
28348at7147	Duplicated	ptg000046l_1	867975	880734	-	1818	327	0.7929	1.0	0	28348at7147_1	880594_880734_-|879442_880531_-|867976_868058_-
28348at7147	Duplicated	ptg000325l_1	3748611	3764626	-	1817	327	0.7929	1.0	0	28348at7147_1	3764486_3764626_-|3763334_3764423_-|3748612_3748694_-
74859at7147	Duplicated	ptg000020l_1	2022252	2038439	-	307	90	0.5189	1.0	0	74859at7147_0	2038288_2038439_-|2022253_2022418_-
74859at7147	Duplicated	ptg000056l_1	1715946	1723322	+	299	90	0.5094	1.0	0	74859at7147_0	1715947_1716098_+|1723157_1723322_+
59085at7147	Single	ptg000004l_1	7594884	7595373	+	599	152	0.6258	0.8316326530612245	0	59085at7147_0	7594885_7595373_+
34096at7147	Single	ptg000038l_1	13049400	13050873	+	1498	352	0.6531	0.8893617021276595	0	34096at7147_6	13049401_13049730_+|13049904_13050644_+|13050709_13050873_+
48155at7147	Duplicated	ptg000470l_1	1734623	1743531	+	1074	212	0.6828	1.0	0	48155at7147_0	1734624_1734646_+|1734810_1735178_+|1742950_1743204_+|1743261_1743531_+
48155at7147	Duplicated	ptg000219l_1	4313449	4325440	-	1068	212	0.6798	1.0	0	48155at7147_0	4325418_4325440_-|4324886_4325254_-|4313785_4314039_-|4313450_4313720_-
36084at7147	Single	ptg000313l_1	4921916	4934390	+	1831	430	0.6014	1.0	0	36084at7147_5	4921917_4923402_+|4934185_4934390_+
58016at7147	Single	ptg000047l_1	4053632	4057797	+	856	186	0.7269	1.0	0	58016at7147_6	4053633_4053804_+|4057322_4057797_+
22343at7147	Duplicated	ptg000020l_1	612002	651758	+	1593	990	0.3177	0.9429329794293297	0	22343at7147_5	612003_614043_+|615542_616214_+|616682_616845_+|628382_628585_+|641785_642045_+|651394_651758_+
22343at7147	Duplicated	ptg000056l_1	2801228	2841870	-	1652	987	0.3155	0.9429329794293297	0	22343at7147_5	2839846_2841870_-|2839228_2839494_-|2837776_2838332_-|2837136_2837299_-|2829032_2829235_-|2812113_2812379_-|2801229_2801593_-
39318at7147	Single	ptg000158l_1	7410187	7411375	+	1222	301	0.6067	0.9694444444444444	0	39318at7147_0	7410188_7410572_+|7410635_7410839_+|7410898_7411375_+
13150at7147	Single	ptg000049l_1	8782308	8789481	+	1788	412	0.5176	1.0	0	13150at7147_7	8782309_8782450_+|8782554_8783332_+|8783400_8783864_+|8788654_8789481_+
12102at7147	Single	ptg000149l_1	7268377	7286578	-	1813	659	0.4415	0.9833333333333333	0	12102at7147_2	7286054_7286578_-|7282136_7283033_-|7269391_7269642_-|7269138_7269316_-|7268675_7269075_-|7268378_7268540_-
4133at7147	Duplicated	ptg000362l_1	204426	242040	-	5281	1239	0.6343	0.9987484355444305	0	4133at7147_0	241291_242040_-|241116_241222_-|228073_228223_-|225813_228013_-|225422_225745_-|224537_224933_-|224025_224471_-|204806_204984_-|204427_204739_-
4133at7147	Duplicated	ptg000115l_1	1898657	1929396	-	5260	1237	0.6258	0.9987484355444305	0	4133at7147_0	1928647_1929396_-|1928472_1928578_-|1913535_1913685_-|1910887_1913474_-|1910002_1910398_-|1909490_1909936_-|1899038_1899216_-|1898658_1898970_-
31907at7147	Duplicated	ptg000244l_1	5867279	5947190	+	3105	746	0.4725	0.9985915492957746	0	31907at7147_0	5867280_5867311_+|5925454_5925655_+|5936285_5936808_+|5936912_5937678_+|5944378_5947190_+
31907at7147	Duplicated	ptg000063l_1	24928	83431	+	3059	722	0.4694	0.9985915492957746	0	31907at7147_0	24929_24960_+|56816_57017_+|66725_68067_+|80619_83431_+
20167at7147	Single	ptg000135l_1	1072759	1074885	+	1000	236	0.423	0.8710144927536232	0	20167at7147_0	1072760_1073119_+|1073179_1073874_+|1074157_1074885_+
3096at7147	Single	ptg000256l_1	162275	230991	+	5383	1518	0.5563	0.9746835443037974	0	3096at7147_8	162276_162896_+|175190_175325_+|175388_175590_+|182328_183974_+|198770_199363_+|199430_199587_+|215689_216094_+|216159_216641_+|217207_217317_+|217579_217704_+|226687_227009_+|227090_227288_+|230413_230991_+
8630at7147	Single	ptg000112l_1	3759875	3764248	-	2875	650	0.6507	0.9466192170818505	0	8630at7147_3	3763853_3764248_-|3763661_3763794_-|3762632_3763415_-|3761580_3762418_-|3759876_3760083_-
37841at7147	Single	ptg000326l_1	1787428	1796998	-	1345	271	0.8542	0.7783641160949868	0	37841at7147_4	1796276_1796998_-|1787429_1787581_-
591at7147	Single	ptg000337l_1	4260961	4294794	-	8399	1380	0.5976	1.0	0	591at7147_9	4294642_4294794_-|4280108_4280277_-|4275614_4280043_-|4274934_4275094_-|4274713_4274869_-|4274371_4274613_-|4274153_4274305_-|4265958_4266151_-|4265353_4265889_-|4263708_4265258_-|4260962_4261492_-
48299at7147	Single	ptg000217l_1	4385280	4386081	+	915	225	0.619	1.0	0	48299at7147_5	4385281_4386081_+
70683at7147	Duplicated	ptg000279l_1	1154031	1154376	+	310	89	0.487	0.4831932773109244	0	70683at7147_2	1154032_1154376_+
70683at7147	Duplicated	ptg000289l_1	1602395	1602740	-	305	89	0.4783	0.4831932773109244	0	70683at7147_2	1602396_1602740_-
31537at7147	Single	ptg000105l_1	1079514	1080954	+	760	334	0.4405	0.9657894736842105	0	31537at7147_3	1079515_1079801_+|1079861_1080342_+|1080629_1080954_+
19591at7147	Single	ptg000197l_1	439258	458527	+	1367	459	0.4835	0.9667774086378738	0	19591at7147_4	439259_439438_+|456825_457224_+|457289_457545_+|457664_458527_+
27631at7147	Single	ptg000010l_1	805108	817537	+	1493	426	0.5602	0.8854700854700854	0	27631at7147_6	805109_806390_+|817293_817537_+
42415at7147	Single	ptg000226l_1	814793	857408	-	1466	351	0.5517	0.8977591036414566	0	42415at7147_3	855986_857408_-|836906_836975_-|814794_815121_-
58358at7147	Single	ptg000208l_1	2509186	2609659	+	1406	213	0.9502	1.0	0	58358at7147_0	2509187_2509959_+|2609593_2609659_+
50723at7147	Single	ptg000532l_1	767561	768350	+	548	181	0.4612	0.9239543726235742	0	50723at7147_0	767562_767672_+|767736_768350_+
4922at7147	Single	ptg000392l_1	1182788	1200269	+	2690	691	0.4464	1.0	0	4922at7147_0	1182789_1184395_+|1184458_1184623_+|1197529_1197825_+|1197891_1198104_+|1198168_1200269_+
17067at7147	Single	ptg000349l_1	2050939	2065481	+	1756	489	0.5278	1.0	0	17067at7147_8	2050940_2051092_+|2051650_2053094_+|2053157_2053309_+|2065088_2065481_+
15331at7147	Single	ptg000075l_1	13156455	13240573	+	1309	444	0.428	0.9941089837997055	0	15331at7147_8	13156456_13156668_+|13217932_13218394_+|13218570_13218846_+|13239475_13240573_+
36818at7147	Single	ptg000130l_1	2026532	2036093	+	1648	179	0.4369	0.895933014354067	0	36818at7147_7	2026533_2026828_+|2033450_2033666_+|2033726_2033837_+|2033899_2033994_+|2034054_2034637_+|2035147_2036093_+
55048at7147	Single	ptg000041l_1	14817115	14817937	-	1002	259	0.7007	0.9381443298969072	0	55048at7147_0	14817116_14817937_-
23133at7147	Single	ptg000061l_1	5841936	5843609	-	2361	465	0.8783	1.0	0	23133at7147_0	5842809_5843609_-|5841937_5842737_-
46254at7147	Single	ptg000390l_1	302478	314388	+	1518	351	0.6275	1.0	0	46254at7147_3	302479_302568_+|302634_302771_+|303315_303371_+|303439_303672_+|303730_303912_+|303980_304290_+|314088_314388_+
23871at7147	Single	ptg000218l_1	1050879	1071794	-	2185	375	0.8427	1.0	0	23871at7147_7	1071707_1071794_-|1061471_1061538_-|1060873_1061299_-|1059147_1059262_-|1051399_1051786_-|1050880_1051337_-
